facility_id,layer,name,latitude,longitude,address,city,postcode,source,source_detail,collaboration,osm_type,osm_id,amenity,healthcare,healthcare_speciality,operator,phone,website,rd_x,rd_y
osm:node:8888047247,general_practitioner,Huisartsenpraktijk Lasage,51.8150517,5.8485954,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,8888047247,doctors,doctor,,,+31 24 355 1430,https://lasage.praktijkinfo.nl/,,
osm:node:2804499924,general_practitioner,Huisartsenpraktijk Leenen,50.8639292,5.6561918,"Malbergplein 16A, 6218BC, Maastricht",Maastricht,6218BC,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2804499924,doctors,,,,+31 43 347 0806,https://huisartsenpraktijkleenen.nl/,,
osm:node:8849396773,general_practitioner,Huisartsenpraktijk Leeuwerik,52.9202257,6.7856808,"IJzertijdstraat 27, 9531RA, Borger",Borger,9531RA,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,8849396773,doctors,doctor,general,D. Leeuwerik,+31 599 236 036,https://huisartsenpraktijkleeuwerik.praktijkinfo.nl,,
osm:node:2731713146,general_practitioner,Huisartsenpraktijk Legemaat & Van Gijn,52.0685089,4.2513252,"Appelstraat 21, 2564EA, 's-Gravenhage",'s-Gravenhage,2564EA,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2731713146,doctors,doctor,general;podiatry;physiotherapy;osteopathy,,,http://www.appel21.nl,,
osm:node:2711413404,general_practitioner,Huisartsenpraktijk Leidschendam Zuid,52.0794362,4.3992344,"Venestraat 30, 2266BA, Leidschendam",Leidschendam,2266BA,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2711413404,doctors,doctor,general,,,https://leidschendamzuid.praktijkinfo.nl/,,
osm:node:13255925104,general_practitioner,Huisartsenpraktijk Leidseweg 95,52.1299988,4.4537994,"Leidseweg 95, 2253AA, Voorschoten",Voorschoten,2253AA,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,13255925104,doctors,doctor,general,,+31 71 5612118,https://huisartsenlw95.praktijkinfo.nl,,
osm:node:7174445284,general_practitioner,Huisartsenpraktijk Leijnse,51.7303534,4.4387161,"Burg de Zeeuwstraat 22F, 3281AJ, Numansdorp",Numansdorp,3281AJ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,7174445284,doctors,doctor,,,,,,
osm:node:2908599687,general_practitioner,Huisartsenpraktijk Leilinde,52.70423,4.8087925,"Krab 3, 1723HP, Noord-Scharwoude",Noord-Scharwoude,1723HP,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2908599687,doctors,doctor,,,,,,
osm:node:2711390021,general_practitioner,Huisartsenpraktijk Lemelerveld,52.4495435,6.3416515,"Vilstersestraat 37, 8152AA, Lemelerveld",Lemelerveld,8152AA,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2711390021,doctors,,,,+31 572 371 722,https://www.huisartsenpraktijklemelerveld.nl,,
osm:node:2904339815,general_practitioner,Huisartsenpraktijk Lennemere,52.8475812,5.7138486,"Onderweegshof 1, 8531ES, Lemmer",Lemmer,8531ES,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2904339815,doctors,doctor,,,,,,
osm:node:6888577025,general_practitioner,Huisartsenpraktijk Leusden-Zuid,52.1194724,5.4091043,"Willem Alexanderhof 3, 3832JN, Leusden",Leusden,3832JN,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,6888577025,doctors,doctor,general,,+31 33 494 3300,https://hpleusdenzuid.nl,,
osm:node:4217265801,general_practitioner,Huisartsenpraktijk Lewenborg,53.2383596,6.6226764,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,4217265801,doctors,,,,,https://www.gezondheidscentrumlewenborg.nl/Huisartsenpraktijk-lewenborg,,
osm:node:2761966127,general_practitioner,Huisartsenpraktijk Lichtstad,51.4413421,5.5036772,"Insulindelaan 132, 5613BT, Eindhoven",Eindhoven,5613BT,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2761966127,doctors,doctor,,,+31 40 2444386,https://www.granidahj.nl,,
osm:node:12754527634,general_practitioner,Huisartsenpraktijk Linnaeus,52.3623748,4.9242587,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,12754527634,doctors,doctor,general,,,,,
osm:node:3001172482,general_practitioner,Huisartsenpraktijk Linschoten,52.064476,4.9153968,"Laan van Overvliet 9, 3461HE, Linschoten",Linschoten,3461HE,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,3001172482,doctors,doctor,general,,+31 348 412 403,https://huisartsenpraktijklinschoten.nl,,
osm:node:2592603544,general_practitioner,Huisartsenpraktijk Linthorst,51.9986082,4.4834552,"Krugerlaan 11, 2651GA, Berkel en Rodenrijs",Berkel en Rodenrijs,2651GA,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2592603544,doctors,doctor,general,,+31 10 5112690,https://www.praktijklinthorst.nl,,
osm:node:2874255986,general_practitioner,Huisartsenpraktijk Lioen,52.4294019,4.9123781,"Burgemeester Postweg 5B, 1121JA, Landsmeer",Landsmeer,1121JA,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2874255986,doctors,doctor,,,,,,
osm:node:9963056510,general_practitioner,Huisartsenpraktijk Loch & Pruis,52.2177653,5.9551508,"Vosselmanstraat 4B, 7311CL, Apeldoorn",Apeldoorn,7311CL,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,9963056510,doctors,doctor,,,+31 55 521 3955,https://www.hpvosselmanstraat.nl,,
osm:node:5102069227,general_practitioner,Huisartsenpraktijk Lodewijkstraat,52.2526491,6.8001563,"Lodewijkstraat 30, 7553LB, Hengelo",Hengelo,7553LB,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,5102069227,doctors,doctor,general,,,https://lodewijkstraat.mijnhuisartsenpraktijk.net/,,
osm:node:2737581564,general_practitioner,Huisartsenpraktijk Loenen,52.1195523,6.0213341,"Cornelis Hendrixstraat 51A, 7371AR, Loenen",Loenen,7371AR,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2737581564,doctors,doctor,,,,,,
osm:node:2740411201,general_practitioner,Huisartsenpraktijk Lofvers 'De Hoeksteen',52.0634347,6.1875975,"Burgemeester Smitstraat 23, 7221BH, Steenderen",Steenderen,7221BH,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2740411201,doctors,doctor,,,,https://huisartslofvers.praktijkinfo.nl/,,
osm:node:13110655015,general_practitioner,Huisartsenpraktijk Loopuytpark,52.8969415,4.7527872,"Loopuytpark 14, 1787AE, Julianadorp",Julianadorp,1787AE,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,13110655015,doctors,doctor,general,,+31 223 641221,https://huisartsenloopuytpark.nl,,
osm:node:2865637936,general_practitioner,Huisartsenpraktijk Loosdrecht,52.2043555,5.1389902,"Eikenlaan 49a, 1231BG, Loosdrecht",Loosdrecht,1231BG,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2865637936,doctors,doctor,general,,+31 35 588 9060,https://www.huisartsenpraktijkloosdrecht.nl,,
osm:node:3002723691,general_practitioner,Huisartsenpraktijk Lopik,51.9734094,4.9449949,"Beatrixplantsoen 1B, 3411DA, Lopik",Lopik,3411DA,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,3002723691,doctors,doctor,general,,+31 348 552189,https://huisartsenpraktijklopik.uwartsonline.nl,,
osm:node:2829324766,general_practitioner,Huisartsenpraktijk Loppersum,53.331992,6.7502621,"Wirdumerweg 16, 9919HD, Loppersum",Loppersum,9919HD,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2829324766,doctors,doctor,,,+31 596 573 113,https://loppersum.uwartsonline.nl/,,
osm:node:2737863919,general_practitioner,Huisartsenpraktijk M.F. Huijgen,52.3615143,4.897049,"Prinsengracht 762A-HA, 1017LD, Amsterdam",Amsterdam,1017LD,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2737863919,doctors,doctor,,,,,,
osm:node:2781049790,general_practitioner,Huisartsenpraktijk M.H. Jansen & P.L. van den Berg,52.2631191,6.8196628,"H.C. Pootstraat 5, 7552WZ, Hengelo",Hengelo,7552WZ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2781049790,doctors,doctor,,,+31 74 291 2131,https://duodoc.praktijkinfo.nl/,,
osm:node:2818661317,general_practitioner,Huisartsenpraktijk M.Hamelink,51.4495818,3.5708022,"Singel 154, 4382LR, Vlissingen",Vlissingen,4382LR,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2818661317,doctors,doctor,general,M. Hamelink,+31 118 412 950,https://www.mhamelink.nl/,,
osm:way:258546594,general_practitioner,Huisartsenpraktijk M.J.M. Valk en L.J. Meijer,52.1397851,5.3778448,"Leusderweg 272, 3817KJ, Amersfoort",Amersfoort,3817KJ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,258546594,doctors,doctor,,,+31 33 461 5412,https://valkmeijer.praktijkinfo.nl/,,
osm:node:4626673928,general_practitioner,Huisartsenpraktijk M.K. Balk,51.5287027,4.4900308,"Covellijndijk 116b, 4706GH, Roosendaal",Roosendaal,4706GH,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,4626673928,doctors,doctor,,,+31 165 542 211,https://huisartsbalk.praktijkinfo.nl/,,
osm:node:2734666486,general_practitioner,Huisartsenpraktijk M.Kenters,52.2711229,4.6191002,"Händelplein 25, 2151NL, Nieuw-Vennep",Nieuw-Vennep,2151NL,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2734666486,doctors,doctor,general,,+31 252 684609,https://mkenters.praktijkinfo.nl,,
osm:node:2739650826,general_practitioner,Huisartsenpraktijk Maarsingh,53.1928543,6.5589357,"Sportlaan 2-2, 9728PH, Groningen",Groningen,9728PH,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2739650826,doctors,doctor,,,+31 50 525 0310,https://www.huisartsmaarsingh.nl/,,
osm:node:2973230831,general_practitioner,Huisartsenpraktijk Maasbommel,51.8220394,5.5360904,"Kerkstraat 24, 6627AL, Maasbommel",Maasbommel,6627AL,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2973230831,doctors,doctor,general,,,https://www.huisartsenmaasbommel.nl/,,
osm:node:2795530851,general_practitioner,Huisartsenpraktijk Maasoever,51.5555235,6.0934631,"Kasteellaan 17, 5855AD, Well L",Well L,5855AD,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2795530851,doctors,doctor,,,,https://maasoever.praktijkinfo.nl/,,
osm:node:2379831749,general_practitioner,Huisartsenpraktijk Macco,51.0627828,5.8506952,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2379831749,doctors,doctor,,,,,,
osm:node:10050813381,general_practitioner,Huisartsenpraktijk Mahler,52.5010123,4.7646467,"Heiligeweg 55, 1561DE, Krommenie",Krommenie,1561DE,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,10050813381,doctors,doctor,,,+31 75 628 6000,https://www.huisartsenpraktijkmahler.nl,,
osm:node:11402784021,general_practitioner,Huisartsenpraktijk Malberg,50.863951,5.6561703,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,11402784021,doctors,,,,+31 43 343 1574,https://www.huisartsenpraktijkmalberg.nl/,,
osm:node:8591394454,general_practitioner,Huisartsenpraktijk Marepark,52.0833394,5.0309719,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,8591394454,,yes,,,,,,
osm:node:2710039674,general_practitioner,Huisartsenpraktijk Mariahoeve,52.0883539,4.3568186,"Norenburg 131, 2591AK, 's-Gravenhage",'s-Gravenhage,2591AK,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2710039674,doctors,doctor,general,,,https://www.huisartsenpraktijkmariahoeve.nl/,,
osm:node:2858689513,general_practitioner,Huisartsenpraktijk Markt,51.726015,5.8821206,"Markt 2, 5431EC, Cuijk",Cuijk,5431EC,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2858689513,doctors,doctor,,,+31 485 312 525,https://huisartsenpraktijkmarkt.uwartsonline.nl,,
osm:node:2427030576,general_practitioner,Huisartsenpraktijk Marktplein,52.087043,6.1571496,"Marktplein 19, 6971AB, Brummen",Brummen,6971AB,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2427030576,doctors,doctor,general,,+31 575 561 281,https://www.huisartsenpraktijkmarktplein.nl/,,
osm:way:1369781712,general_practitioner,Huisartsenpraktijk Marsdijk,53.0178418,6.5878503,,,,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,way,1369781712,parking,,,,,,,
osm:node:2797631450,general_practitioner,Huisartsenpraktijk Marsdijk,53.0177937,6.5877246,"Wilgenbeemd 9, 9403MB, Assen",Assen,9403MB,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2797631450,doctors,doctor,,,+31 592 373 887,https://www.huisartsmarsdijk.nl/,,
osm:node:5484858646,general_practitioner,Huisartsenpraktijk Mast Jonkers Het Huys,51.9611845,6.2583726,"de Bongerd 2A, 7006NJ, Doetinchem",Doetinchem,7006NJ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,5484858646,doctors,doctor,,,,,,
osm:node:2805748838,general_practitioner,Huisartsenpraktijk Meander,52.6623161,6.7457595,"Burg Gautiersingel 57, 7741GA, Coevorden",Coevorden,7741GA,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2805748838,doctors,doctor,,,+31 524 515 022,https://huisartsenpraktijkmeander.praktijkinfo.nl,,
osm:node:2877478418,general_practitioner,Huisartsenpraktijk MedZorg,52.1535383,4.6603303,"Lemelerberg 1, 2402ZN, Alphen aan den Rijn",Alphen aan den Rijn,2402ZN,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2877478418,doctors,doctor,general,,+31 172 251 111,https://www.huisartsenmedzorg.nl/,,
osm:node:2669793815,general_practitioner,Huisartsenpraktijk Medisch Centrum Dichteren,51.9511011,6.2642169,"Willy Brandtplein 16C, 7007LB, Doetinchem",Doetinchem,7007LB,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2669793815,,,,,,https://mcdichteren.hzoij.nl/,,
osm:node:2847021707,general_practitioner,Huisartsenpraktijk Medisch Centrum Leebrug,52.0203039,5.1679114,"Sandelhout 1, 3991PZ, Houten",Houten,3991PZ,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,2847021707,,,,,,https://huisartsenleebrug.praktijkinfo.nl,,
osm:node:13666458636,general_practitioner,Huisartsenpraktijk Medisch Centrum West,52.047265,4.6460232,"Mozartlaan 2-4, 2742BN, Waddinxveen",Waddinxveen,2742BN,OpenStreetMap via Overpass API,OSM tags: amenity=doctors OR healthcare=doctor OR healthcare:speciality/name suggests huisarts/general practitioner,,node,13666458636,doctors,doctor,general,,+31 182 612676,https://huisartsenpraktijkmcw.nl,,
